min,max,mean,median,std_dev,1st_quantile,2nd_quantile,3rd_quantile
0.5326745623805859,0.6532217729778936,0.601867028588671,0.6030842248445213,0.022551676499193048,0.5867067923037277,0.6030842248445213,0.618157333447777
0.5473853590882962,0.6488372306024031,0.6040490962702895,0.6041916450143622,0.018191441324122138,0.5919836520513526,0.6041916450143622,0.6161015145349409
0.5629959569111678,0.6394149237554766,0.6070880691243216,0.6087332426912373,0.015802830843486458,0.596415022418531,0.6087332426912373,0.6198529650252472
0.5366366994183571,0.660805151924966,0.607542613849223,0.6096920264705153,0.024409931159462845,0.5912170491049422,0.6096920264705153,0.6268865722249061
0.530179234913461,0.6688838958391058,0.60944531706942,0.6140786593497404,0.02284207638283948,0.5941814561566388,0.6140786593497404,0.6251259200088025
0.5595821625684742,0.6712114250919721,0.6112156991008204,0.6126845002968935,0.02114739486488301,0.5966170091861333,0.6126845002968935,0.6260945879664614
0.544671332622201,0.6606496287710997,0.6130535494663775,0.6148321962038725,0.021348821065580104,0.5990073786682943,0.6148321962038725,0.6276318764368155
0.5455241276329131,0.6734446000789209,0.6126261984297037,0.6135892155545057,0.025261057970178767,0.5940669368315337,0.6135892155545057,0.6300416021764743
0.5337875014448736,0.6764957421472596,0.6152235804306795,0.617378495034433,0.02390864203129081,0.599577400052729,0.617378495034433,0.6304663740060245
0.5184701969259206,0.6715871948558445,0.6129287440758577,0.6150414090208234,0.028074848825079598,0.594652489484596,0.6150414090208234,0.6336218639467237
0.530416985571866,0.673450043245054,0.6137248830632902,0.6152602952650503,0.02677922910095117,0.5958366143656342,0.6152602952650503,0.6330866861117748
0.5374998026115587,0.6838517056547005,0.6152950899489515,0.6158299545467261,0.02371372487960379,0.5994488131484997,0.6158299545467261,0.6315855994665911
0.5082448146178397,0.6750055171599794,0.6140425701640302,0.6179079124703429,0.029481126187645573,0.5965996921190035,0.6179079124703429,0.6351743116074692
0.527534224407858,0.6724184632771559,0.6131318848156658,0.6143757333813304,0.02908833828318461,0.5936963381977807,0.6143757333813304,0.6331987240728838
0.5017745297721913,0.6744073120097512,0.611455191238613,0.6150136640287465,0.03312510355732899,0.5899734278127325,0.6150136640287465,0.6357867011736894
0.4179677161088082,0.6800565046788165,0.6105096851176515,0.6181437653257157,0.0366106852820437,0.590365829320624,0.6181437653257157,0.6375599552459386
0.5167438044441922,0.6823998406733699,0.6144237277519765,0.6166809997525301,0.027803854202907107,0.5968126053146315,0.6166809997525301,0.6336106924321775
0.48549037613842416,0.6790416323549109,0.6115568844405972,0.6178906093484781,0.03434988754097886,0.5910134942256758,0.6178906093484781,0.6374911667149026
0.4911495193095021,0.6897521842764337,0.6128590152070471,0.6152116875951759,0.03231461228145201,0.5925631399194472,0.6152116875951759,0.6353756947501233
0.49955662798619116,0.6789757081772287,0.613522707009585,0.6183782751745777,0.03368754596547672,0.5926986840837503,0.6183782751745777,0.6393929692439659
0.4500082293393753,0.7105191855044948,0.6114124071470451,0.6163335034433972,0.0406749229536671,0.5874156617440897,0.6163335034433972,0.6416080190023074
0.4950290578925231,0.6837072877601789,0.6159895966733799,0.6205242336939427,0.030652533433879716,0.5967109347070843,0.6205242336939427,0.6386371171701666
0.49262464879896284,0.6909293561340745,0.6151915969874122,0.620392733597252,0.032630500377187135,0.5947886962856705,0.620392733597252,0.6378920552318424
0.4567828522264125,0.6910023775874085,0.6115478105483271,0.6173334552714651,0.03630207776594517,0.5921104280346925,0.6173334552714651,0.6373204389771434
0.39633625063545713,0.693683108120564,0.6082955723003014,0.6151846244920758,0.041783127525799234,0.5858021255502832,0.6151846244920758,0.6377686813047128
0.4419712737660804,0.7054515494344,0.6080068871390412,0.6132357800750866,0.041449960387972315,0.5817167680590563,0.6132357800750866,0.6380379764894623
0.443322621305139,0.7070447804542053,0.6066350358049222,0.6102393834715867,0.0399119814013067,0.5823915666482705,0.6102393834715867,0.6345958595742529
0.408450877372611,0.6974891496655259,0.6010326565496793,0.6064512095878742,0.04416801369159404,0.5745177243849169,0.6064512095878742,0.6335361740675913
0.41873218655061517,0.698924082463092,0.5997718438065156,0.6040488544783851,0.045953078948976954,0.5711520038748914,0.6040488544783851,0.634533437665462
0.42106313647244326,0.6856773230618296,0.5978311493990848,0.6055660657240245,0.04447657749194916,0.571219458474302,0.6055660657240245,0.6304541133519233
0.4113092293162222,0.7035759433472851,0.5955536900200354,0.6012659687110844,0.04500518750473681,0.5687692869741047,0.6012659687110844,0.6278507172882226
0.3600204724874999,0.6994503639257876,0.5921760068238984,0.6039316416308929,0.056112518850160976,0.5571335600943608,0.6039316416308929,0.6333833639143368
0.2917765966516025,0.7172308083882208,0.5878246037394539,0.5979200790609175,0.06026887057962194,0.5561818685747677,0.5979200790609175,0.6302911529496049
0.36589899637491763,0.7259908088228385,0.586326206775043,0.5932848512070283,0.05704870950498203,0.5512021664991883,0.5932848512070283,0.6277730099008101
0.34728714283035533,0.7004683000987316,0.5932092010354892,0.5999756977007458,0.046659784310286306,0.5694743948292806,0.5999756977007458,0.6255450252151945
0.36155944842713345,0.7093215855053463,0.5908429868212112,0.5941973055376241,0.04842545619831085,0.5617651371100834,0.5941973055376241,0.6251402446062477
0.27152033780342344,0.7047746591736382,0.5835151081338051,0.5891489142621494,0.05788861346383852,0.5537237471994365,0.5891489142621494,0.6240927310014799
0.30657318005249107,0.697788886333972,0.5817253294444242,0.5909112520160116,0.06227729941914296,0.544966472037042,0.5909112520160116,0.6293005654127733
0.32049208933162465,0.6999078689980912,0.5829497247015631,0.5904909332352362,0.05522757648846393,0.5508292630375803,0.5904909332352362,0.6228140392943795
0.23154490778580517,0.6986804786996113,0.5724180590492902,0.5841772213969569,0.0653205016224234,0.5367311012590442,0.5841772213969569,0.620519408494988
0.21108725318257238,0.687259632052811,0.5729340640730616,0.5815345129363996,0.06164182877430183,0.541052750345689,0.5815345129363996,0.6177529234325077
0.2350764031313878,0.6934466239944389,0.5655976035298034,0.5743149256046451,0.06092924867763087,0.5324543171741845,0.5743149256046451,0.6083920142962869
0.33056877281885744,0.6959681473601307,0.5643682071590472,0.5710222452584788,0.057676272166708835,0.5281490604558763,0.5710222452584788,0.6064240044296787
0.0,0.725925535513145,0.5457374383749483,0.5560213090360318,0.08172268635517288,0.4992709432549146,0.5560213090360318,0.6039134515188157
3.5264811831726804e-06,0.7245015683654069,0.5434650905236919,0.5556154146000565,0.08672094778667086,0.4907138956531054,0.5556154146000565,0.6068631267073633
0.3063236712380309,0.7138034776471973,0.5508287735151625,0.5569013286154265,0.06598096401116017,0.5102900763769291,0.5569013286154265,0.5984179435119815
0.0,0.7062373472447563,0.5497425309222471,0.563589863186815,0.0797823430493736,0.5119970233633648,0.563589863186815,0.6036861024689281
0.0,0.7098937704644536,0.5358434548042484,0.5501482958707529,0.08960233729063487,0.4868561968520777,0.5501482958707529,0.5986401058082559
0.0,0.7098123219086676,0.5351268797983701,0.5478299930562747,0.08704170306216365,0.4884446595461044,0.5478299930562747,0.5970630443387952
0.0,0.6983718858317949,0.5308955653213066,0.5470673767024381,0.09622923949615068,0.4833197870593639,0.5470673767024381,0.5977156365377082
0.0,0.7328803496681973,0.5184545549536014,0.541472561968988,0.11226466745419797,0.46478533978888803,0.541472561968988,0.5951857834360034
0.0,0.7153460712812647,0.5217449287131851,0.5391152950362386,0.09882011962033255,0.47153462771891497,0.5391152950362386,0.5903871916036463
0.0,0.7389344247571543,0.5021351200884034,0.5259123980129756,0.12516362997102481,0.4479589793453976,0.5259123980129756,0.5869708295589422
0.0,0.7166944217482365,0.5036192547041073,0.5230764595306294,0.11761594065484873,0.44597089663988815,0.5230764595306294,0.5849978796704468
0.0,0.7169797076887796,0.5056283003770983,0.5220863782221035,0.10775584350751977,0.45348380122542603,0.5220863782221035,0.5795076563940171
0.0,0.7105222054970517,0.496143295560631,0.5161282655386749,0.11732001951538056,0.43896832321536217,0.5161282655386749,0.5760820739076035
0.0,0.7244724853851098,0.46127095936598345,0.48895152054591307,0.15072842961423258,0.3993545525201203,0.48895152054591307,0.5633973804816522
0.0,0.700720001231835,0.4846295688561269,0.5027580593696754,0.11644680294389581,0.4281117068266572,0.5027580593696754,0.563161566898722
0.0,0.7042233683161934,0.4603780574111988,0.486244217401693,0.13353478344521016,0.4030166850102893,0.486244217401693,0.5503717821305139
0.0,0.7119846806083611,0.4458047087701614,0.4795292608841964,0.15762913513217489,0.3820432407549058,0.4795292608841964,0.5530947262081605
0.0,0.7159950282520962,0.45002534323373083,0.47632291118063913,0.14661391707337118,0.4001690879707745,0.47632291118063913,0.5500312731261546
0.0,0.6947307510399855,0.4380818380832727,0.46486561186856024,0.15475650614972392,0.3783025750220054,0.46486561186856024,0.5412980311826858
0.0,0.6950773634493193,0.43118866996790656,0.4630130171428983,0.16168749763330184,0.3554719358867363,0.4630130171428983,0.5403778848198244
0.0,0.7032415293452243,0.43990455847359944,0.4691516585882881,0.15278570110522735,0.38187956499783193,0.4691516585882881,0.5384745501292818
0.0,0.7407801888037263,0.4156083927963024,0.4574880029324796,0.1797423677806861,0.33227632117438927,0.4574880029324796,0.5403726790818226
0.0,0.7057229261134129,0.41511307486693516,0.44953376671196305,0.16577545188341083,0.336721226888871,0.44953376671196305,0.5277885397696578
0.0,0.7084762812341141,0.4213762274320101,0.4522463896340012,0.15948589646530956,0.36004582282340836,0.4522463896340012,0.5308774335611682
0.0,0.7008097146333635,0.3748760074751564,0.4216825611463607,0.19475337361574618,0.320074143928498,0.4216825611463607,0.513578268594799
0.0,0.7145623242002571,0.3698762180988259,0.4322761414126136,0.20519899651031728,0.31856553593072623,0.4322761414126136,0.516302472881518
0.0,0.7146787609371684,0.3763779937923721,0.4156496291643166,0.18551899023512564,0.3200914387707485,0.4156496291643166,0.502770420307305
0.0,0.7458988354510304,0.3391754376323781,0.3938780372076386,0.21508638396737287,0.0,0.3938780372076386,0.49896086406216544
0.0,0.6885391098721385,0.36484140576722335,0.4162174684396113,0.19410734978192531,0.32310726196403905,0.4162174684396113,0.500308448303324
0.0,0.7307468639649719,0.32646653219207966,0.38333914983869966,0.21586716895989078,0.0,0.38333914983869966,0.48738235129961005
